week_ending_date,state,avg_adm_all_covid_confirmed,pct_chg_avg_adm_all_covid_confirmed_per_100k,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,sum_adm_all_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_percent_inpatient_beds_occupied_covid_confirmed,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-07-22,WV,4.43,63.16,31.00,1.73,41809.00,26.00,0.54,0.12,0.72,0.25
2023-07-29,WV,4.43,0.00,31.00,1.73,41840.00,26.57,0.56,0.02,0.56,-0.16
2023-08-05,WV,7.43,67.74,52.00,2.90,41892.00,38.71,0.81,0.25,1.12,0.56
2023-08-12,WV,7.71,3.85,54.00,3.01,41946.00,45.71,0.96,0.15,1.47,0.34
2023-08-19,WV,12.00,55.56,84.00,4.69,42030.00,58.43,1.22,0.26,1.06,-0.41
2023-08-26,WV,12.43,3.57,87.00,4.85,42117.00,75.57,1.56,0.35,2.00,0.95
2023-09-02,WV,17.71,42.53,124.00,6.92,42241.00,105.00,2.18,0.61,2.59,0.59
2023-09-09,WV,20.86,17.74,146.00,8.15,42387.00,120.71,2.51,0.33,2.21,-0.38
2023-09-16,WV,20.57,-1.37,144.00,8.04,42531.00,121.71,2.53,0.02,2.83,0.61
2023-09-23,WV,24.57,19.44,172.00,9.60,42703.00,154.14,3.22,0.69,2.57,-0.25
2023-09-30,WV,24.57,0.00,172.00,9.60,42875.00,147.86,3.06,-0.16,3.17,0.60
2023-10-07,WV,24.00,-2.33,168.00,9.37,43043.00,151.71,3.13,0.07,3.35,0.18
2023-10-14,WV,18.29,-23.81,128.00,7.14,43171.00,131.29,2.71,-0.42,3.09,-0.27
2023-10-21,WV,20.29,10.94,142.00,7.92,43313.00,135.86,2.81,0.10,4.13,1.04
2023-10-28,WV,23.43,15.49,164.00,9.15,43477.00,137.86,2.85,0.04,3.08,-1.05
2023-11-04,WV,20.57,-12.20,144.00,8.04,43621.00,137.57,2.86,0.00,3.14,0.07
2023-11-11,WV,26.71,29.86,187.00,10.43,43808.00,150.00,3.10,0.24,4.27,1.13
2023-11-18,WV,28.86,8.02,202.00,11.27,44010.00,205.86,4.22,1.13,5.52,1.24
2023-11-25,WV,39.00,35.15,273.00,15.23,44283.00,240.86,5.03,0.80,5.42,-0.10
2023-12-02,WV,44.29,13.55,310.00,17.30,44593.00,287.57,5.90,0.88,7.68,2.26
2023-12-09,WV,39.57,-10.65,277.00,15.46,44870.00,286.29,5.89,-0.02,7.63,-0.05
2023-12-16,WV,36.29,-8.30,254.00,14.17,45124.00,264.43,5.44,-0.45,5.62,-2.00
2023-12-23,WV,41.71,14.96,292.00,16.29,45416.00,254.00,5.26,-0.17,6.45,0.82
2023-12-30,WV,48.71,16.78,341.00,19.03,45757.00,308.43,6.46,1.19,6.04,-0.41
2024-01-06,WV,50.14,2.93,351.00,19.59,46108.00,372.86,7.69,1.24,5.78,-0.26
2024-01-13,WV,39.14,-21.94,274.00,15.29,46382.00,327.57,6.71,-0.98,5.87,0.09
2020-08-08,WY,10.00,-15.66,70.00,12.09,84.00,21.00,1.31,0.11,8.62,-0.72
2020-08-15,WY,5.71,-42.86,40.00,6.91,124.00,15.43,1.16,-0.15,8.45,-0.17
2020-08-22,WY,5.29,-7.50,37.00,6.39,161.00,13.57,1.06,-0.09,5.92,-2.53
2020-08-29,WY,5.29,0.00,37.00,6.39,198.00,12.00,0.91,-0.15,7.19,1.26
2020-09-05,WY,6.00,13.51,42.00,7.26,240.00,11.29,0.92,0.00,4.99,-2.20
2020-09-12,WY,6.86,14.29,48.00,8.29,288.00,13.86,0.97,0.06,3.33,-1.66
2020-09-19,WY,5.43,-20.83,38.00,6.57,326.00,9.00,0.65,-0.32,2.61,-0.72
2020-09-26,WY,8.29,52.63,58.00,10.02,384.00,19.71,1.30,0.64,3.55,0.94
2020-10-03,WY,11.29,36.21,79.00,13.65,463.00,27.43,2.05,0.76,6.93,3.38
2020-10-10,WY,10.86,-3.80,76.00,13.13,539.00,45.29,3.79,1.74,9.74,2.81
2020-10-17,WY,16.00,47.37,112.00,19.35,651.00,49.71,4.29,0.50,9.92,0.18
2020-10-24,WY,20.57,28.57,144.00,24.88,795.00,71.86,5.66,1.37,15.72,5.80
2020-10-31,WY,17.57,-14.58,123.00,21.25,918.00,93.14,7.52,1.86,20.29,4.57
2020-11-07,WY,24.29,38.21,170.00,29.37,1088.00,124.86,9.03,1.50,22.20,1.91
2020-11-14,WY,28.14,15.88,197.00,34.04,1285.00,173.00,12.77,3.75,23.79,1.59
2020-11-21,WY,32.86,16.75,230.00,39.74,1515.00,191.57,14.74,1.96,30.34,6.56
2020-11-28,WY,30.57,-6.96,214.00,36.98,1729.00,204.29,15.72,0.98,34.74,4.39
2020-12-05,WY,30.43,-0.47,213.00,36.80,1942.00,218.29,16.30,0.57,37.19,2.45
2020-12-12,WY,26.71,-12.21,187.00,32.31,2129.00,178.29,13.14,-3.16,27.32,-9.87
2020-12-19,WY,26.14,-2.14,183.00,31.62,2312.00,165.43,11.44,-1.70,20.66,-6.66
2020-12-26,WY,22.00,-15.85,154.00,26.61,2466.00,142.00,9.75,-1.69,22.57,1.90
2021-01-02,WY,19.14,-12.99,134.00,23.15,2600.00,108.43,7.50,-2.26,18.92,-3.65
2021-01-09,WY,16.43,-14.18,115.00,19.87,2715.00,108.71,7.48,-0.01,16.33,-2.59
2021-01-16,WY,16.57,0.87,116.00,20.04,2831.00,91.71,6.27,-1.21,9.83,-6.50
2021-01-23,WY,11.86,-28.45,83.00,14.34,2914.00,81.57,5.58,-0.69,10.91,1.08
2021-01-30,WY,10.43,-12.05,73.00,12.61,2987.00,62.57,4.29,-1.30,11.28,0.36
2021-02-06,WY,8.86,-15.07,62.00,10.71,3049.00,46.86,3.19,-1.10,6.60,-4.68
2021-02-13,WY,10.29,16.13,72.00,12.44,3121.00,38.29,2.62,-0.57,5.59,-1.01
2021-02-20,WY,4.57,-55.56,32.00,5.53,3153.00,29.71,2.06,-0.57,5.36,-0.23
2021-02-27,WY,4.71,3.13,33.00,5.70,3186.00,21.43,1.49,-0.57,5.37,0.01
2021-03-06,WY,3.00,-36.36,21.00,3.63,3207.00,21.43,1.47,-0.02,4.93,-0.44
2021-03-13,WY,2.57,-14.29,18.00,3.11,3225.00,16.43,1.17,-0.30,4.98,0.05
2021-03-20,WY,2.71,5.56,19.00,3.28,3244.00,10.14,0.74,-0.43,5.02,0.04
2021-03-27,WY,4.00,47.37,28.00,4.84,3272.00,16.14,1.12,0.38,5.00,-0.02
2021-04-03,WY,4.57,14.29,32.00,5.53,3304.00,17.71,1.22,0.11,3.44,-1.56
2021-04-10,WY,5.14,12.50,36.00,6.22,3340.00,17.71,1.22,-0.00,4.14,0.70
2021-04-17,WY,6.29,22.22,44.00,7.60,3384.00,21.14,1.45,0.23,4.38,0.24
2021-04-24,WY,5.57,-11.36,39.00,6.74,3423.00,20.43,1.40,-0.05,3.42,-0.96
2021-05-01,WY,5.43,-2.56,38.00,6.57,3461.00,24.86,1.71,0.31,5.04,1.62
2021-05-08,WY,6.00,10.53,42.00,7.26,3503.00,25.86,1.96,0.25,7.58,2.54
2021-05-15,WY,6.00,0.00,42.00,7.26,3545.00,22.57,1.87,-0.09,5.71,-1.87
2021-05-22,WY,7.29,21.43,51.00,8.81,3596.00,32.43,2.67,0.80,8.77,3.07
2021-05-29,WY,9.00,23.53,63.00,10.89,3659.00,39.86,3.20,0.53,8.83,0.06
2021-06-05,WY,11.14,23.81,78.00,13.48,3737.00,42.86,2.95,-0.25,8.55,-0.29
2021-06-12,WY,8.43,-24.36,59.00,10.19,3796.00,41.71,3.24,0.28,11.17,2.62
2021-06-19,WY,7.43,-11.86,52.00,8.98,3848.00,42.14,3.35,0.11,13.81,2.64
2021-06-26,WY,5.29,-28.85,37.00,6.39,3885.00,40.00,2.78,-0.57,9.57,-4.24
2021-07-03,WY,8.57,62.16,60.00,10.37,3945.00,45.00,3.16,0.38,7.40,-2.17
2021-07-10,WY,7.43,-13.33,52.00,8.98,3997.00,48.43,3.45,0.29,11.67,4.27
2021-07-17,WY,11.14,50.00,78.00,13.48,4075.00,55.86,3.81,0.36,14.46,2.79
2021-07-24,WY,15.57,39.74,109.00,18.83,4184.00,65.00,4.44,0.63,14.97,0.51
2021-07-31,WY,12.43,-20.18,87.00,15.03,4271.00,66.00,4.54,0.11,15.00,0.03
2021-08-07,WY,16.71,34.48,117.00,20.22,4388.00,75.86,5.15,0.61,14.63,-0.37
2021-08-14,WY,20.00,19.66,140.00,24.19,4528.00,97.71,6.68,1.53,16.06,1.43
2021-08-21,WY,28.00,40.00,196.00,33.87,4724.00,124.00,8.41,1.73,19.07,3.01
2021-08-28,WY,39.57,41.33,277.00,47.86,5001.00,169.14,11.53,3.12,27.23,8.16
2021-09-04,WY,32.29,-18.41,226.00,39.05,5227.00,195.14,13.52,1.99,40.72,13.49
2021-09-11,WY,33.00,2.21,231.00,39.91,5458.00,208.00,14.50,0.98,37.04,-3.68
2021-09-18,WY,29.43,-10.82,206.00,35.59,5664.00,200.14,13.78,-0.72,38.33,1.29
2021-09-25,WY,27.29,-7.28,191.00,33.00,5855.00,192.29,13.36,-0.41,42.96,4.63
2021-10-02,WY,26.71,-2.09,187.00,32.31,6042.00,202.14,13.93,0.57,47.23,4.28
2021-10-09,WY,33.43,25.13,234.00,40.43,6276.00,203.14,14.06,0.13,43.91,-3.33
2021-10-16,WY,39.86,19.23,279.00,48.21,6555.00,219.43,14.99,0.93,44.28,0.37
2021-10-23,WY,34.71,-12.90,243.00,41.99,6798.00,230.57,15.97,0.98,46.24,1.96
2021-10-30,WY,31.71,-8.64,222.00,38.36,7020.00,212.43,14.71,-1.26,43.68,-2.56
2021-11-06,WY,27.86,-12.16,195.00,33.69,7215.00,174.86,11.93,-2.78,29.21,-14.47
2021-11-13,WY,22.71,-18.46,159.00,27.47,7374.00,167.57,11.29,-0.63,27.43,-1.78
2021-11-20,WY,22.57,-0.63,158.00,27.30,7532.00,153.14,10.40,-0.90,23.99,-3.45
2021-11-27,WY,17.29,-23.42,121.00,20.91,7653.00,127.29,8.69,-1.71,20.80,-3.18
2021-12-04,WY,15.00,-13.22,105.00,18.14,7758.00,115.00,7.87,-0.82,17.30,-3.50
2021-12-11,WY,15.71,4.76,110.00,19.01,7868.00,112.00,7.64,-0.23,20.92,3.61
2021-12-18,WY,12.71,-19.09,89.00,15.38,7957.00,102.14,7.03,-0.61,22.74,1.83
2021-12-25,WY,11.00,-13.48,77.00,13.30,8034.00,76.43,5.31,-1.72,17.27,-5.48
2022-01-01,WY,9.14,-16.88,64.00,11.06,8098.00,65.86,4.47,-0.84,17.21,-0.06
2022-01-08,WY,12.00,31.25,84.00,14.51,8182.00,62.71,4.45,-0.02,13.66,-3.55
2022-01-15,WY,17.43,45.24,122.00,21.08,8304.00,77.57,5.53,1.08,15.16,1.50
2022-01-22,WY,21.86,25.41,153.00,26.44,8457.00,99.43,7.10,1.57,12.53,-2.64
2022-01-29,WY,27.14,24.18,190.00,32.83,8647.00,146.57,9.95,2.85,14.21,1.68
2022-02-05,WY,25.00,-7.89,175.00,30.24,8822.00,142.14,9.97,0.02,15.15,0.94
2022-02-12,WY,21.57,-13.71,151.00,26.09,8973.00,112.14,7.51,-2.46,14.53,-0.62
2022-02-19,WY,14.86,-31.13,104.00,17.97,9077.00,81.00,5.51,-2.00,13.94,-0.59
2022-02-26,WY,8.71,-41.35,61.00,10.54,9138.00,58.57,3.96,-1.55,9.12,-4.82
2022-03-05,WY,6.86,-21.31,48.00,8.29,9186.00,39.29,2.62,-1.33,6.83,-2.29
2022-03-12,WY,4.86,-29.17,34.00,5.87,9220.00,29.29,2.05,-0.57,4.59,-2.24
2022-03-19,WY,3.71,-23.53,26.00,4.49,9246.00,14.86,1.13,-0.92,1.85,-2.74
2022-03-26,WY,2.43,-34.62,17.00,2.94,9263.00,11.71,0.83,-0.30,1.36,-0.49
2022-04-02,WY,1.14,-52.94,8.00,1.38,9271.00,6.29,0.47,-0.35,0.34,-1.02
2022-04-09,WY,2.71,137.50,19.00,3.28,9290.00,9.57,0.67,0.19,0.12,-0.22
2022-04-16,WY,1.43,-47.37,10.00,1.73,9300.00,4.57,0.32,-0.35,0.12,0.00
2022-04-23,WY,1.14,-20.00,8.00,1.38,9308.00,7.57,0.54,0.22,0.00,-0.12
2022-04-30,WY,0.71,-37.50,5.00,0.86,9313.00,6.57,0.46,-0.08,0.68,0.68
2022-05-07,WY,2.86,300.00,20.00,3.46,9333.00,7.57,0.53,0.07,0.81,0.12
2022-05-14,WY,3.00,5.00,21.00,3.63,9354.00,6.14,0.43,-0.10,0.11,-0.69
2022-05-21,WY,2.71,-9.52,19.00,3.28,9373.00,7.14,0.50,0.07,0.23,0.11
2022-05-28,WY,3.57,31.58,25.00,4.32,9398.00,12.57,0.87,0.37,0.68,0.46
2022-06-04,WY,5.29,48.00,37.00,6.39,9435.00,17.00,1.18,0.31,2.99,2.31
2022-06-11,WY,4.71,-10.81,33.00,5.70,9468.00,17.57,1.22,0.05,1.17,-1.82
2022-06-18,WY,6.86,45.45,48.00,8.29,9516.00,21.43,1.52,0.29,2.23,1.06
2022-06-25,WY,8.29,20.83,58.00,10.02,9574.00,24.14,1.70,0.18,1.39,-0.85
2022-07-02,WY,8.57,3.45,60.00,10.37,9634.00,34.43,2.44,0.75,2.34,0.95
2022-07-09,WY,9.14,6.67,64.00,11.06,9698.00,34.43,2.57,0.13,3.51,1.18
2022-07-16,WY,9.29,1.56,65.00,11.23,9763.00,28.43,2.18,-0.40,2.21,-1.30
2022-07-23,WY,9.86,6.15,69.00,11.92,9832.00,35.00,2.49,0.32,2.81,0.60
2022-07-30,WY,10.00,1.45,70.00,12.09,9902.00,32.57,2.32,-0.17,1.75,-1.07
2022-08-06,WY,9.57,-4.29,67.00,11.58,9969.00,41.71,2.95,0.63,3.25,1.50
2022-08-13,WY,9.14,-4.48,64.00,11.06,10033.00,44.86,3.17,0.22,2.69,-0.56
2022-08-20,WY,8.00,-12.50,56.00,9.68,10089.00,36.43,2.62,-0.55,2.23,-0.46
2022-08-27,WY,4.43,-44.64,31.00,5.36,10120.00,22.14,1.60,-1.01,2.50,0.27
2022-09-03,WY,4.71,6.45,33.00,5.70,10153.00,21.14,1.51,-0.10,4.91,2.41
2022-09-10,WY,2.86,-39.39,20.00,3.46,10173.00,15.29,1.09,-0.42,1.63,-3.28
2022-09-17,WY,5.14,80.00,36.00,6.22,10209.00,17.57,1.23,0.15,1.96,0.33
2022-09-24,WY,5.29,2.78,37.00,6.39,10246.00,17.29,1.23,-0.00,2.32,0.36
2022-10-01,WY,6.71,27.03,47.00,8.12,10293.00,18.29,1.32,0.09,1.29,-1.03
2022-10-08,WY,4.71,-29.79,33.00,5.70,10326.00,19.29,1.39,0.07,2.12,0.83
2022-10-15,WY,4.57,-3.03,32.00,5.53,10358.00,18.29,1.33,-0.05,0.97,-1.16
2022-10-22,WY,5.71,25.00,40.00,6.91,10398.00,23.29,1.71,0.37,1.57,0.60
2022-10-29,WY,3.86,-32.50,27.00,4.67,10425.00,18.57,1.46,-0.25,0.79,-0.78
2022-11-05,WY,7.29,88.89,51.00,8.81,10476.00,20.43,1.53,0.08,1.36,0.57
2022-11-12,WY,4.29,-41.18,30.00,5.18,10506.00,18.57,1.44,-0.09,1.85,0.49
2022-11-19,WY,6.71,56.67,47.00,8.12,10553.00,26.86,1.93,0.49,3.53,1.68
2022-11-26,WY,6.43,-4.26,45.00,7.78,10598.00,25.57,1.88,-0.05,1.64,-1.89
2022-12-03,WY,9.29,44.44,65.00,11.23,10663.00,31.71,2.32,0.44,2.07,0.43
2022-12-10,WY,6.14,-33.85,43.00,7.43,10706.00,25.00,1.84,-0.48,2.18,0.11
2022-12-17,WY,4.14,-32.56,29.00,5.01,10735.00,20.43,1.53,-0.31,3.20,1.02
2022-12-24,WY,4.86,17.24,34.00,5.87,10769.00,25.71,1.94,0.42,1.41,-1.80
2022-12-31,WY,3.71,-23.53,26.00,4.49,10795.00,20.00,1.65,-0.29,2.26,0.85
2023-01-07,WY,3.29,-11.54,23.00,3.97,10818.00,12.00,0.95,-0.70,0.13,-2.12
2023-01-14,WY,4.00,21.74,28.00,4.84,10846.00,12.57,0.99,0.05,0.28,0.15
2023-01-21,WY,3.43,-14.29,24.00,4.15,10870.00,13.00,1.01,0.02,2.63,2.35
2023-01-28,WY,2.14,-37.50,15.00,2.59,10885.00,10.29,0.81,-0.21,0.38,-2.26
2023-02-04,WY,2.43,13.33,17.00,2.94,10902.00,9.43,0.74,-0.07,0.64,0.26
2023-02-11,WY,3.29,35.29,23.00,3.97,10925.00,5.29,0.43,-0.31,0.28,-0.36
2023-02-18,WY,3.71,13.04,26.00,4.49,10951.00,10.00,0.80,0.37,0.00,-0.28
2023-02-25,WY,4.71,26.92,33.00,5.70,10984.00,13.43,1.08,0.28,0.67,0.67
2023-03-04,WY,2.57,-45.45,18.00,3.11,11002.00,16.29,1.27,0.19,1.94,1.28
2023-03-11,WY,3.00,16.67,21.00,3.63,11023.00,14.14,1.13,-0.14,1.28,-0.66
2023-03-18,WY,2.29,-23.81,16.00,2.76,11039.00,11.00,0.85,-0.28,0.76,-0.51
2023-03-25,WY,4.00,75.00,28.00,4.84,11067.00,18.29,1.43,0.59,1.78,1.02
2023-04-01,WY,2.14,-46.43,15.00,2.59,11082.00,11.71,0.93,-0.51,0.90,-0.88
2023-04-08,WY,1.86,-13.33,13.00,2.25,11095.00,6.86,0.55,-0.38,0.76,-0.14
2023-04-15,WY,1.14,-38.46,8.00,1.38,11103.00,3.29,0.26,-0.29,0.13,-0.63
2023-04-22,WY,2.29,100.00,16.00,2.76,11119.00,8.00,0.62,0.37,0.51,0.39
2023-04-29,WY,1.71,-25.00,12.00,2.07,11131.00,6.14,0.48,-0.15,0.38,-0.13
2023-05-06,WY,1.86,8.33,13.00,2.25,11144.00,6.43,0.51,0.04,0.65,0.27
2023-05-13,WY,1.57,-15.38,11.00,1.90,11155.00,5.86,0.46,-0.05,0.52,-0.13
2023-05-20,WY,2.71,72.73,19.00,3.28,11174.00,6.14,0.48,0.02,0.65,0.14
2023-05-27,WY,1.57,-42.11,11.00,1.90,11185.00,4.29,0.34,-0.14,0.14,-0.52
2023-06-03,WY,2.57,63.64,18.00,3.11,11203.00,5.14,0.42,0.08,0.00,-0.14
2023-06-10,WY,2.29,-11.11,16.00,2.76,11219.00,6.00,0.49,0.08,0.66,0.66
2023-06-17,WY,1.43,-37.50,10.00,1.73,11229.00,3.71,0.30,-0.20,0.52,-0.14
2023-06-24,WY,1.57,10.00,11.00,1.90,11240.00,4.57,0.37,0.07,0.38,-0.14
2023-07-01,WY,1.14,-27.27,8.00,1.38,11248.00,5.86,0.49,0.12,0.13,-0.25
2023-07-08,WY,1.86,62.50,13.00,2.25,11261.00,3.43,0.27,-0.22,0.00,-0.13
2023-07-15,WY,1.43,-23.08,10.00,1.73,11271.00,2.29,0.19,-0.09,0.13,0.13
2023-07-22,WY,1.14,-20.00,8.00,1.38,11279.00,3.00,0.24,0.05,0.53,0.41
2023-07-29,WY,1.43,25.00,10.00,1.73,11289.00,3.57,0.29,0.05,0.57,0.04
2023-08-05,WY,1.29,-10.00,9.00,1.56,11298.00,3.71,0.30,0.00,0.38,-0.19
2023-08-12,WY,1.71,33.33,12.00,2.07,11310.00,4.00,0.33,0.04,0.14,-0.25
2023-08-19,WY,3.14,83.33,22.00,3.80,11332.00,8.00,0.64,0.30,0.14,-0.00
2023-08-26,WY,3.57,13.64,25.00,4.32,11357.00,9.86,0.80,0.16,1.34,1.20
2023-09-02,WY,1.57,-56.00,11.00,1.90,11368.00,6.29,0.51,-0.29,0.13,-1.21
2023-09-09,WY,4.71,200.00,33.00,5.70,11401.00,15.00,1.18,0.68,0.77,0.64
2023-09-16,WY,3.57,-24.24,25.00,4.32,11426.00,15.29,1.21,0.03,0.54,-0.23
2023-09-23,WY,3.29,-8.00,23.00,3.97,11449.00,16.71,1.34,0.13,2.26,1.72
2023-09-30,WY,4.43,34.78,31.00,5.36,11480.00,11.86,0.94,-0.40,0.65,-1.60
2023-10-07,WY,5.57,25.81,39.00,6.74,11519.00,18.29,1.47,0.52,2.07,1.42
2023-10-14,WY,3.57,-35.90,25.00,4.32,11544.00,14.71,1.16,-0.31,1.71,-0.36
2023-10-21,WY,4.00,12.00,28.00,4.84,11572.00,15.29,1.23,0.07,2.10,0.39
2023-10-28,WY,4.71,17.86,33.00,5.70,11605.00,22.29,1.77,0.54,3.80,1.70
2023-11-04,WY,4.43,-6.06,31.00,5.36,11636.00,21.14,1.70,-0.07,3.05,-0.75
2023-11-11,WY,4.43,0.00,31.00,5.36,11667.00,17.71,1.47,-0.24,1.83,-1.22
2023-11-18,WY,5.29,19.35,37.00,6.39,11704.00,24.86,1.96,0.49,1.52,-0.31
2023-11-25,WY,6.00,13.51,42.00,7.26,11746.00,24.86,2.01,0.05,1.76,0.24
2023-12-02,WY,6.71,11.90,47.00,8.12,11793.00,26.71,2.13,0.12,0.90,-0.86
2023-12-09,WY,6.71,0.00,47.00,8.12,11840.00,21.00,1.68,-0.45,1.94,1.04
2023-12-16,WY,4.71,-29.79,33.00,5.70,11873.00,18.71,1.51,-0.16,0.94,-1.00
2023-12-23,WY,5.43,15.15,38.00,6.57,11911.00,13.57,1.12,-0.40,0.66,-0.28
2023-12-30,WY,6.71,23.68,47.00,8.12,11958.00,20.14,1.78,0.67,1.34,0.68
2024-01-06,WY,6.43,-4.26,45.00,7.78,12003.00,23.57,1.91,0.13,3.20,1.85
2024-01-13,WY,7.43,15.56,52.00,8.98,12055.00,17.43,1.41,-0.50,2.85,-0.35
2020-08-08,AK,4.00,40.00,28.00,3.83,33.00,16.00,1.16,-0.03,0.41,-0.05
2020-08-15,AK,3.14,-21.43,22.00,3.01,55.00,13.57,1.01,-0.15,0.36,-0.05
2020-08-22,AK,4.43,40.91,31.00,4.24,86.00,18.57,1.46,0.46,0.61,0.25
2020-08-29,AK,4.43,0.00,31.00,4.24,117.00,18.14,1.43,-0.04,0.61,0.00
2020-09-05,AK,5.00,12.90,35.00,4.78,152.00,24.00,1.96,0.53,0.00,-0.61
2020-09-12,AK,4.29,-14.29,30.00,4.10,182.00,22.14,1.90,-0.06,0.44,0.44
2020-09-19,AK,5.43,26.67,38.00,5.19,220.00,17.00,1.52,-0.38,0.40,-0.04
2020-09-26,AK,5.00,-7.89,35.00,4.78,255.00,33.29,2.34,0.82,3.35,2.95
2020-10-03,AK,4.71,-5.71,33.00,4.51,288.00,30.86,2.06,-0.28,2.82,-0.53
2020-10-10,AK,5.43,15.15,38.00,5.19,326.00,35.14,2.31,0.25,3.07,0.24
2020-10-17,AK,8.86,63.16,62.00,8.48,388.00,43.00,2.82,0.51,5.99,2.92
2020-10-24,AK,7.71,-12.90,54.00,7.38,442.00,49.29,3.44,0.62,6.22,0.24
2020-10-31,AK,9.86,27.78,69.00,9.43,511.00,66.14,4.67,1.23,6.21,-0.01
2020-11-07,AK,13.00,31.88,91.00,12.44,602.00,90.00,6.41,1.75,10.14,3.93
2020-11-14,AK,17.29,32.97,121.00,16.54,723.00,105.86,7.46,1.04,9.96,-0.18
2020-11-21,AK,17.29,0.00,121.00,16.54,844.00,120.29,8.45,0.99,12.86,2.90
2020-11-28,AK,22.00,27.27,154.00,21.05,998.00,138.86,9.65,1.21,17.07,4.20
2020-12-05,AK,19.14,-12.99,134.00,18.32,1132.00,145.14,10.01,0.35,16.78,-0.29
2020-12-12,AK,14.57,-23.88,102.00,13.94,1234.00,136.29,9.45,-0.56,14.12,-2.66
2020-12-19,AK,14.29,-1.96,100.00,13.67,1334.00,118.43,8.28,-1.17,11.84,-2.28
2020-12-26,AK,8.57,-40.00,60.00,8.20,1394.00,86.57,6.03,-2.25,8.97,-2.86
2021-01-02,AK,9.86,15.00,69.00,9.43,1463.00,68.57,4.76,-1.27,6.83,-2.14
2021-01-09,AK,10.86,10.14,76.00,10.39,1539.00,76.86,5.35,0.59,7.40,0.57
2021-01-16,AK,7.71,-28.95,54.00,7.38,1593.00,58.86,4.09,-1.26,6.17,-1.23
2021-01-23,AK,5.00,-35.19,35.00,4.78,1628.00,46.43,3.20,-0.89,5.42,-0.75
2021-01-30,AK,4.14,-17.14,29.00,3.96,1657.00,41.57,2.82,-0.37,4.34,-1.08
2021-02-06,AK,3.57,-13.79,25.00,3.42,1682.00,39.86,2.73,-0.10,5.10,0.76
2021-02-13,AK,3.71,4.00,26.00,3.55,1708.00,33.43,2.28,-0.45,3.42,-1.68
2021-02-20,AK,5.29,42.31,37.00,5.06,1745.00,29.86,2.03,-0.25,2.56,-0.87
2021-02-27,AK,4.71,-10.81,33.00,4.51,1778.00,35.57,2.41,0.38,4.71,2.15
2021-03-06,AK,4.29,-9.09,30.00,4.10,1808.00,25.29,1.70,-0.71,3.89,-0.81
2021-03-13,AK,4.43,3.33,31.00,4.24,1839.00,33.57,2.28,0.58,3.27,-0.63
2021-03-20,AK,6.00,35.48,42.00,5.74,1881.00,35.14,2.42,0.15,3.54,0.27
2021-03-27,AK,4.71,-21.43,33.00,4.51,1914.00,30.43,2.09,-0.34,3.25,-0.29
2021-04-03,AK,6.43,36.36,45.00,6.15,1959.00,36.86,2.48,0.40,5.19,1.94
2021-04-10,AK,6.14,-4.44,43.00,5.88,2002.00,39.86,2.69,0.20,7.31,2.12
2021-04-17,AK,4.71,-23.26,33.00,4.51,2035.00,37.43,2.53,-0.15,6.53,-0.78
2021-04-24,AK,7.14,51.52,50.00,6.83,2085.00,39.71,2.68,0.15,4.97,-1.56
2021-05-01,AK,6.86,-4.00,48.00,6.56,2133.00,46.29,3.09,0.41,6.68,1.71
2021-05-08,AK,4.71,-31.25,33.00,4.51,2166.00,48.29,3.18,0.09,6.60,-0.08
2021-05-15,AK,4.43,-6.06,31.00,4.24,2197.00,33.14,2.23,-0.96,3.46,-3.14
2021-05-22,AK,2.29,-48.39,16.00,2.19,2213.00,20.71,1.43,-0.80,2.31,-1.15
2021-05-29,AK,2.29,0.00,16.00,2.19,2229.00,17.00,1.17,-0.26,2.27,-0.04
2021-06-05,AK,3.57,56.25,25.00,3.42,2254.00,19.86,1.35,0.18,3.69,1.42
2021-06-12,AK,2.43,-32.00,17.00,2.32,2271.00,18.43,1.25,-0.10,3.22,-0.47
2021-06-19,AK,1.29,-47.06,9.00,1.23,2280.00,14.57,1.00,-0.25,2.54,-0.68
2021-06-26,AK,1.86,44.44,13.00,1.78,2293.00,13.14,0.91,-0.09,3.29,0.75
2021-07-03,AK,2.57,38.46,18.00,2.46,2311.00,16.57,1.16,0.25,4.43,1.15
2021-07-10,AK,5.14,100.00,36.00,4.92,2347.00,28.29,1.98,0.82,3.80,-0.63
2021-07-17,AK,6.57,27.78,46.00,6.29,2393.00,53.43,3.70,1.72,7.03,3.22
2021-07-24,AK,10.86,65.22,76.00,10.39,2469.00,77.14,5.28,1.58,10.19,3.17
2021-07-31,AK,13.00,19.74,91.00,12.44,2560.00,100.86,7.06,1.78,12.90,2.71
2021-08-07,AK,12.14,-6.59,85.00,11.62,2645.00,100.43,7.02,-0.04,13.08,0.18
2021-08-14,AK,17.57,44.71,123.00,16.81,2768.00,115.00,7.96,0.94,11.67,-1.41
2021-08-21,AK,17.43,-0.81,122.00,16.68,2890.00,128.29,8.93,0.97,16.65,4.97
2021-08-28,AK,18.71,7.38,131.00,17.91,3021.00,136.57,9.46,0.53,19.75,3.11
2021-09-04,AK,22.00,17.56,154.00,21.05,3175.00,162.71,11.30,1.85,19.66,-0.09
